"","Date","value","zone","species","metric","creation_date"
"60","2023-03-30",0.000335637338594965,"RAMP zone 4","Humpback","Density",2023-11-15
"61","2023-03-31",0.00155456876541896,"RAMP zone 3","Humpback","Density",2023-11-15
"62","2023-03-31",0.000369386048207886,"RAMP zone 4","Humpback","Density",2023-11-15
"63","2023-04-01",0.00259530111593605,"RAMP zone 3","Humpback","Density",2023-11-15
"64","2023-04-01",0.000656617689121692,"RAMP zone 4","Humpback","Density",2023-11-15
"65","2023-04-02",0.00241155306002497,"RAMP zone 3","Humpback","Density",2023-11-15
"66","2023-04-02",0.000537956339097207,"RAMP zone 4","Humpback","Density",2023-11-15
"67","2023-04-03",0.00162975485836119,"RAMP zone 3","Humpback","Density",2023-11-15
"68","2023-04-03",0.00037578453213721,"RAMP zone 4","Humpback","Density",2023-11-15
"69","2023-04-04",0.00125191718739015,"RAMP zone 3","Humpback","Density",2023-11-15
"70","2023-04-04",0.00030471785617869,"RAMP zone 4","Humpback","Density",2023-11-15
"71","2023-04-05",0.00136887544471796,"RAMP zone 3","Humpback","Density",2023-11-15
"72","2023-04-05",0.00021736522694107,"RAMP zone 4","Humpback","Density",2023-11-15
"73","2023-04-06",0.00161132607101046,"RAMP zone 3","Humpback","Density",2023-11-15
"74","2023-04-06",0.000189212629309065,"RAMP zone 4","Humpback","Density",2023-11-15
"75","2023-04-07",0.00179236729939748,"RAMP zone 3","Humpback","Density",2023-11-15
"76","2023-04-07",0.000216830732569619,"RAMP zone 4","Humpback","Density",2023-11-15
"77","2023-04-08",0.0020301158735229,"RAMP zone 3","Humpback","Density",2023-11-15
"78","2023-04-08",0.000290240785778476,"RAMP zone 4","Humpback","Density",2023-11-15
"79","2023-04-09",0.00245276694645771,"RAMP zone 3","Humpback","Density",2023-11-15
"80","2023-04-09",0.000768527806466162,"RAMP zone 4","Humpback","Density",2023-11-15
"81","2023-04-10",0.00256933079577429,"RAMP zone 3","Humpback","Density",2023-11-15
"82","2023-04-10",0.000563836190343142,"RAMP zone 4","Humpback","Density",2023-11-15
"83","2023-04-11",0.00247781629204289,"RAMP zone 3","Humpback","Density",2023-11-15
"84","2023-04-11",0.000589598192941284,"RAMP zone 4","Humpback","Density",2023-11-15
"85","2023-04-12",0.00176348605192949,"RAMP zone 3","Humpback","Density",2023-11-15
"86","2023-04-12",0.000468256593557455,"RAMP zone 4","Humpback","Density",2023-11-15
"87","2023-04-13",0.00116285947637864,"RAMP zone 3","Humpback","Density",2023-11-15
"88","2023-04-13",0.000326898706572103,"RAMP zone 4","Humpback","Density",2023-11-15
"89","2023-04-14",0.00100746004133217,"RAMP zone 3","Humpback","Density",2023-11-15
"90","2023-04-14",0.000390068021705222,"RAMP zone 4","Humpback","Density",2023-11-15
"91","2023-04-15",0.00121317599046084,"RAMP zone 3","Humpback","Density",2023-11-15
"92","2023-04-15",0.000412389931105061,"RAMP zone 4","Humpback","Density",2023-11-15
"93","2023-04-16",0.00146040923828536,"RAMP zone 3","Humpback","Density",2023-11-15
"94","2023-04-16",0.000434720745713658,"RAMP zone 4","Humpback","Density",2023-11-15
"95","2023-04-17",0.00141826836597661,"RAMP zone 3","Humpback","Density",2023-11-15
"96","2023-04-17",0.000418384746187939,"RAMP zone 4","Humpback","Density",2023-11-15
"97","2023-04-18",0.00154201860476626,"RAMP zone 3","Humpback","Density",2023-11-15
"98","2023-04-18",0.000447007092259838,"RAMP zone 4","Humpback","Density",2023-11-15
"99","2023-04-19",0.0018664837916225,"RAMP zone 3","Humpback","Density",2023-11-15
"100","2023-04-19",0.000533542002013745,"RAMP zone 4","Humpback","Density",2023-11-15
"101","2023-04-20",0.00182372463703496,"RAMP zone 3","Humpback","Density",2023-11-15
"102","2023-04-20",0.000527576803517388,"RAMP zone 4","Humpback","Density",2023-11-15
"103","2023-04-21",0.00177493635122699,"RAMP zone 3","Humpback","Density",2023-11-15
"104","2023-04-21",0.000575781791432468,"RAMP zone 4","Humpback","Density",2023-11-15
"105","2023-04-22",0.00152045021283794,"RAMP zone 3","Humpback","Density",2023-11-15
"106","2023-04-22",0.000423084405753293,"RAMP zone 4","Humpback","Density",2023-11-15
"107","2023-04-23",0.00139475009183902,"RAMP zone 3","Humpback","Density",2023-11-15
"108","2023-04-23",0.000380112688756098,"RAMP zone 4","Humpback","Density",2023-11-15
"109","2023-04-24",0.00139828197596015,"RAMP zone 3","Humpback","Density",2023-11-15
"110","2023-04-24",0.000476618675958754,"RAMP zone 4","Humpback","Density",2023-11-15
"111","2023-04-25",0.00130828766595174,"RAMP zone 3","Humpback","Density",2023-11-15
"112","2023-04-25",0.000435465264069722,"RAMP zone 4","Humpback","Density",2023-11-15
"113","2023-04-26",0.0012849723817587,"RAMP zone 3","Humpback","Density",2023-11-15
"114","2023-04-26",0.000361211973499215,"RAMP zone 4","Humpback","Density",2023-11-15
"115","2023-04-27",0.00150553481112978,"RAMP zone 3","Humpback","Density",2023-11-15
"116","2023-04-27",0.00031957381461677,"RAMP zone 4","Humpback","Density",2023-11-15
"117","2023-04-28",0.00205638490113245,"RAMP zone 3","Humpback","Density",2023-11-15
"118","2023-04-28",0.000527311009600309,"RAMP zone 4","Humpback","Density",2023-11-15
"119","2023-04-29",0.00257764471799221,"RAMP zone 3","Humpback","Density",2023-11-15
"120","2023-04-29",0.000850450876303143,"RAMP zone 4","Humpback","Density",2023-11-15
"121","2023-04-30",0.00215119171680566,"RAMP zone 3","Humpback","Density",2023-11-15
"122","2023-04-30",0.000726050855075437,"RAMP zone 4","Humpback","Density",2023-11-15
"123","2023-05-01",0.00145055586298144,"RAMP zone 3","Humpback","Density",2023-11-14
"124","2023-05-01",0.000590469690919622,"RAMP zone 4","Humpback","Density",2023-11-14
"125","2023-05-02",0.00114745280415289,"RAMP zone 3","Humpback","Density",2023-11-14
"126","2023-05-02",0.000559991449930648,"RAMP zone 4","Humpback","Density",2023-11-14
"127","2023-05-03",0.00243166997145985,"RAMP zone 3","Humpback","Density",2023-11-14
"128","2023-05-03",0.000737386435098316,"RAMP zone 4","Humpback","Density",2023-11-14
"129","2023-05-04",0.00196931907428232,"RAMP zone 3","Humpback","Density",2023-11-14
"130","2023-05-04",0.000551342748148222,"RAMP zone 4","Humpback","Density",2023-11-14
"131","2023-05-05",0.00222073948521321,"RAMP zone 3","Humpback","Density",2023-11-14
"132","2023-05-05",0.000657322927346306,"RAMP zone 4","Humpback","Density",2023-11-14
"133","2023-05-06",0.00224829699504318,"RAMP zone 3","Humpback","Density",2023-11-14
"134","2023-05-06",0.00071733377562638,"RAMP zone 4","Humpback","Density",2023-11-14
"135","2023-05-07",0.00269018847825227,"RAMP zone 3","Humpback","Density",2023-11-14
"136","2023-05-07",0.000853546602944841,"RAMP zone 4","Humpback","Density",2023-11-14
"137","2023-05-08",0.00270506227659332,"RAMP zone 3","Humpback","Density",2023-11-14
"138","2023-05-08",0.000842509601876915,"RAMP zone 4","Humpback","Density",2023-11-14
"139","2023-05-09",0.00278553229214113,"RAMP zone 3","Humpback","Density",2023-11-14
"140","2023-05-09",0.000858356059846194,"RAMP zone 4","Humpback","Density",2023-11-14
"141","2023-05-10",0.00270876164874945,"RAMP zone 3","Humpback","Density",2023-11-14
"142","2023-05-10",0.000794674435131769,"RAMP zone 4","Humpback","Density",2023-11-14
"143","2023-05-11",0.00257273826843031,"RAMP zone 3","Humpback","Density",2023-11-14
"144","2023-05-11",0.000727203136258221,"RAMP zone 4","Humpback","Density",2023-11-14
"145","2023-05-12",0.00226385782755629,"RAMP zone 3","Humpback","Density",2023-11-14
"146","2023-05-12",0.000762881044792665,"RAMP zone 4","Humpback","Density",2023-11-14
"147","2023-05-13",0.00198197570733113,"RAMP zone 3","Humpback","Density",2023-11-14
"148","2023-05-13",0.000643105093405434,"RAMP zone 4","Humpback","Density",2023-11-14
"149","2023-05-14",0.00208419406644472,"RAMP zone 3","Humpback","Density",2023-11-14
"150","2023-05-14",0.000589064345572857,"RAMP zone 4","Humpback","Density",2023-11-14
"151","2023-05-15",0.00280326917238243,"RAMP zone 3","Humpback","Density",2023-11-14
"152","2023-05-15",0.000866116671144267,"RAMP zone 4","Humpback","Density",2023-11-14
"153","2023-05-16",0.00265642470826541,"RAMP zone 3","Humpback","Density",2023-11-14
"154","2023-05-16",0.000767773469886584,"RAMP zone 4","Humpback","Density",2023-11-14
"155","2023-05-17",0.00237400037536885,"RAMP zone 3","Humpback","Density",2023-11-14
"156","2023-05-17",0.000770446069453303,"RAMP zone 4","Humpback","Density",2023-11-14
"157","2023-05-18",0.00209218563378616,"RAMP zone 3","Humpback","Density",2023-11-14
"158","2023-05-18",0.00072727004421742,"RAMP zone 4","Humpback","Density",2023-11-14
"159","2023-05-19",0.00178715010326076,"RAMP zone 3","Humpback","Density",2023-11-14
"160","2023-05-19",0.000700632705118035,"RAMP zone 4","Humpback","Density",2023-11-14
"161","2023-05-20",0.00154945421237686,"RAMP zone 3","Humpback","Density",2023-11-14
"162","2023-05-20",0.000686335250988654,"RAMP zone 4","Humpback","Density",2023-11-14
"163","2023-05-21",0.00154048873683996,"RAMP zone 3","Humpback","Density",2023-11-14
"164","2023-05-21",0.00070264439527517,"RAMP zone 4","Humpback","Density",2023-11-14
"165","2023-05-22",0.00154310930898268,"RAMP zone 3","Humpback","Density",2023-11-14
"166","2023-05-22",0.000687329512147041,"RAMP zone 4","Humpback","Density",2023-11-14
"167","2023-05-23",0.00160064780877628,"RAMP zone 3","Humpback","Density",2023-11-14
"168","2023-05-23",0.00076832740519121,"RAMP zone 4","Humpback","Density",2023-11-14
"169","2023-05-24",0.00192400512317381,"RAMP zone 3","Humpback","Density",2023-11-14
"170","2023-05-24",0.000819317474979935,"RAMP zone 4","Humpback","Density",2023-11-14
"171","2023-05-25",0.00215237726691755,"RAMP zone 3","Humpback","Density",2023-11-14
"172","2023-05-25",0.000809127602162408,"RAMP zone 4","Humpback","Density",2023-11-14
"173","2023-05-26",0.00208987014592455,"RAMP zone 3","Humpback","Density",2023-11-14
"174","2023-05-26",0.000627518894205798,"RAMP zone 4","Humpback","Density",2023-11-14
"175","2023-05-27",0.00226283729910975,"RAMP zone 3","Humpback","Density",2023-11-14
"176","2023-05-27",0.000643334356062697,"RAMP zone 4","Humpback","Density",2023-11-14
"177","2023-05-28",0.00178419234606146,"RAMP zone 3","Humpback","Density",2023-11-14
"178","2023-05-28",0.000584221873021793,"RAMP zone 4","Humpback","Density",2023-11-14
"179","2023-05-29",0.0014333112461992,"RAMP zone 3","Humpback","Density",2023-11-14
"180","2023-05-29",0.000529032325723044,"RAMP zone 4","Humpback","Density",2023-11-14
"181","2023-05-30",0.0017646608619065,"RAMP zone 3","Humpback","Density",2023-11-14
"182","2023-05-30",0.000550365450115404,"RAMP zone 4","Humpback","Density",2023-11-14
"183","2023-05-31",0.00205013703815861,"RAMP zone 3","Humpback","Density",2023-11-14
"184","2023-05-31",0.000601546528262219,"RAMP zone 4","Humpback","Density",2023-11-14
"185","2023-06-01",0.00168455605409626,"RAMP zone 3","Humpback","Density",2023-11-14
"186","2023-06-01",0.000582039154692891,"RAMP zone 4","Humpback","Density",2023-11-14
"187","2023-06-02",0.00140936298379644,"RAMP zone 3","Humpback","Density",2023-11-14
"188","2023-06-02",0.000592996874269915,"RAMP zone 4","Humpback","Density",2023-11-14
"189","2023-06-03",0.00145621692078321,"RAMP zone 3","Humpback","Density",2023-11-14
"190","2023-06-03",0.000714612275415218,"RAMP zone 4","Humpback","Density",2023-11-14
"191","2023-06-04",0.00123845027643451,"RAMP zone 3","Humpback","Density",2023-11-14
"192","2023-06-04",0.000720872222668822,"RAMP zone 4","Humpback","Density",2023-11-14
"193","2023-06-05",0.00121808840298685,"RAMP zone 3","Humpback","Density",2023-11-14
"194","2023-06-05",0.000727939721197432,"RAMP zone 4","Humpback","Density",2023-11-14
"195","2023-06-06",0.00209154257898042,"RAMP zone 3","Humpback","Density",2023-11-14
"196","2023-06-06",0.000757805670300229,"RAMP zone 4","Humpback","Density",2023-11-14
"197","2023-06-07",0.00295931998400807,"RAMP zone 3","Humpback","Density",2023-11-14
"198","2023-06-07",0.000772453367883531,"RAMP zone 4","Humpback","Density",2023-11-14
"199","2023-06-08",0.00284640809194296,"RAMP zone 3","Humpback","Density",2023-11-14
"200","2023-06-08",0.000854086678996265,"RAMP zone 4","Humpback","Density",2023-11-14
"201","2023-06-09",0.00312942415897149,"RAMP zone 3","Humpback","Density",2023-11-14
"202","2023-06-09",0.000807177974229014,"RAMP zone 4","Humpback","Density",2023-11-14
"203","2023-06-10",0.00257963418533455,"RAMP zone 3","Humpback","Density",2023-11-14
"204","2023-06-10",0.000717142159834704,"RAMP zone 4","Humpback","Density",2023-11-14
"205","2023-06-11",0.00180099672063933,"RAMP zone 3","Humpback","Density",2023-11-14
"206","2023-06-11",0.000707199731246636,"RAMP zone 4","Humpback","Density",2023-11-14
"207","2023-06-12",0.00229476030583959,"RAMP zone 3","Humpback","Density",2023-11-14
"208","2023-06-12",0.000826441103305179,"RAMP zone 4","Humpback","Density",2023-11-14
"209","2023-06-13",0.00284576534617607,"RAMP zone 3","Humpback","Density",2023-11-14
"210","2023-06-13",0.000884249797152561,"RAMP zone 4","Humpback","Density",2023-11-14
"211","2023-06-14",0.00304109780602848,"RAMP zone 3","Humpback","Density",2023-11-14
"212","2023-06-14",0.000898321304653891,"RAMP zone 4","Humpback","Density",2023-11-14
"213","2023-06-15",0.00293610728718248,"RAMP zone 3","Humpback","Density",2023-11-14
"214","2023-06-15",0.000809124118332494,"RAMP zone 4","Humpback","Density",2023-11-14
"215","2023-06-16",0.00281381644650405,"RAMP zone 3","Humpback","Density",2023-11-14
"216","2023-06-16",0.000825417812815665,"RAMP zone 4","Humpback","Density",2023-11-14
"217","2023-06-17",0.00292797001322755,"RAMP zone 3","Humpback","Density",2023-11-14
"218","2023-06-17",0.000813235930006854,"RAMP zone 4","Humpback","Density",2023-11-14
"219","2023-06-18",0.0027847480757838,"RAMP zone 3","Humpback","Density",2023-11-14
"220","2023-06-18",0.000818468392077439,"RAMP zone 4","Humpback","Density",2023-11-14
"221","2023-06-19",0.00195591935773047,"RAMP zone 3","Humpback","Density",2023-11-14
"222","2023-06-19",0.000764324597179124,"RAMP zone 4","Humpback","Density",2023-11-14
"223","2023-06-20",0.0018241585295923,"RAMP zone 3","Humpback","Density",2023-11-14
"224","2023-06-20",0.000666214738866691,"RAMP zone 4","Humpback","Density",2023-11-14
"225","2023-06-21",0.00158870993923966,"RAMP zone 3","Humpback","Density",2023-11-14
"226","2023-06-21",0.000551224451104377,"RAMP zone 4","Humpback","Density",2023-11-14
"227","2023-06-22",0.00163293118381521,"RAMP zone 3","Humpback","Density",2023-11-14
"228","2023-06-22",0.000624845237387994,"RAMP zone 4","Humpback","Density",2023-11-14
"229","2023-06-23",0.00262501304626002,"RAMP zone 3","Humpback","Density",2023-11-14
"230","2023-06-23",0.00079569412025424,"RAMP zone 4","Humpback","Density",2023-11-14
"231","2023-06-24",0.00291460100819556,"RAMP zone 3","Humpback","Density",2023-11-14
"232","2023-06-24",0.000861166020224937,"RAMP zone 4","Humpback","Density",2023-11-14
"233","2023-06-25",0.00241767666872913,"RAMP zone 3","Humpback","Density",2023-11-14
"234","2023-06-25",0.000676571578409702,"RAMP zone 4","Humpback","Density",2023-11-14
"235","2023-06-26",0.0020425608006782,"RAMP zone 3","Humpback","Density",2023-11-14
"236","2023-06-26",0.000524334358561095,"RAMP zone 4","Humpback","Density",2023-11-14
"237","2023-06-27",0.00156032634916227,"RAMP zone 3","Humpback","Density",2023-11-14
"238","2023-06-27",0.000470628616241958,"RAMP zone 4","Humpback","Density",2023-11-14
"239","2023-06-28",0.00144923035397626,"RAMP zone 3","Humpback","Density",2023-11-14
"240","2023-06-28",0.000581435932134533,"RAMP zone 4","Humpback","Density",2023-11-14
"241","2023-06-29",0.00123577057363438,"RAMP zone 3","Humpback","Density",2023-11-14
"242","2023-06-29",0.000598646986224075,"RAMP zone 4","Humpback","Density",2023-11-14
"243","2023-06-30",0.00152625097403376,"RAMP zone 3","Humpback","Density",2023-11-14
"244","2023-06-30",0.000643017235275981,"RAMP zone 4","Humpback","Density",2023-11-14
"245","2023-07-01",0.00191439484330882,"RAMP zone 3","Humpback","Density",2023-11-14
"246","2023-07-01",0.000694775829856681,"RAMP zone 4","Humpback","Density",2023-11-14
"247","2023-07-02",0.00225786400321654,"RAMP zone 3","Humpback","Density",2023-11-14
"248","2023-07-02",0.000744864501652578,"RAMP zone 4","Humpback","Density",2023-11-14
"249","2023-07-03",0.00280023708242203,"RAMP zone 3","Humpback","Density",2023-11-14
"250","2023-07-03",0.000748056397594482,"RAMP zone 4","Humpback","Density",2023-11-14
"251","2023-07-04",0.00284812689530925,"RAMP zone 3","Humpback","Density",2023-11-14
"252","2023-07-04",0.00069032252643744,"RAMP zone 4","Humpback","Density",2023-11-14
"253","2023-07-05",0.00230673415441093,"RAMP zone 3","Humpback","Density",2023-11-14
"254","2023-07-05",0.000610327362047755,"RAMP zone 4","Humpback","Density",2023-11-14
"255","2023-07-06",0.00225299972134577,"RAMP zone 3","Humpback","Density",2023-11-14
"256","2023-07-06",0.000588681937605797,"RAMP zone 4","Humpback","Density",2023-11-14
"257","2023-07-07",0.0018646685063021,"RAMP zone 3","Humpback","Density",2023-11-14
"258","2023-07-07",0.000546113523938427,"RAMP zone 4","Humpback","Density",2023-11-14
"259","2023-07-08",0.00134508670617625,"RAMP zone 3","Humpback","Density",2023-11-14
"260","2023-07-08",0.000490955451181675,"RAMP zone 4","Humpback","Density",2023-11-14
"261","2023-07-09",0.00107883904802771,"RAMP zone 3","Humpback","Density",2023-11-14
"262","2023-07-09",0.000456683690126005,"RAMP zone 4","Humpback","Density",2023-11-14
"263","2023-07-10",0.00125762499954622,"RAMP zone 3","Humpback","Density",2023-11-14
"264","2023-07-10",0.000527204188973873,"RAMP zone 4","Humpback","Density",2023-11-14
"265","2023-07-11",0.00129247618224602,"RAMP zone 3","Humpback","Density",2023-11-14
"266","2023-07-11",0.000488477650194023,"RAMP zone 4","Humpback","Density",2023-11-14
"267","2023-07-12",0.00128654697832144,"RAMP zone 3","Humpback","Density",2023-11-14
"268","2023-07-12",0.000448063190018197,"RAMP zone 4","Humpback","Density",2023-11-14
"269","2023-07-13",0.00125330527137397,"RAMP zone 3","Humpback","Density",2023-11-14
"270","2023-07-13",0.00045318896788928,"RAMP zone 4","Humpback","Density",2023-11-14
"271","2023-07-14",0.00140975914974003,"RAMP zone 3","Humpback","Density",2023-11-14
"272","2023-07-14",0.000593653930449601,"RAMP zone 4","Humpback","Density",2023-11-14
"273","2023-07-15",0.00161594381475834,"RAMP zone 3","Humpback","Density",2023-11-14
"274","2023-07-15",0.000615115729118809,"RAMP zone 4","Humpback","Density",2023-11-14
"275","2023-07-16",0.00202350311507961,"RAMP zone 3","Humpback","Density",2023-11-14
"276","2023-07-16",0.000728133970591739,"RAMP zone 4","Humpback","Density",2023-11-14
"277","2023-07-17",0.00197782652520567,"RAMP zone 3","Humpback","Density",2023-11-14
"278","2023-07-17",0.000721657315530085,"RAMP zone 4","Humpback","Density",2023-11-14
"279","2023-07-18",0.00230089118002668,"RAMP zone 3","Humpback","Density",2023-11-14
"280","2023-07-18",0.000844880725386116,"RAMP zone 4","Humpback","Density",2023-11-14
"281","2023-07-19",0.00236948704886683,"RAMP zone 3","Humpback","Density",2023-11-14
"282","2023-07-19",0.000843104748684165,"RAMP zone 4","Humpback","Density",2023-11-14
"283","2023-07-20",0.00236640875152374,"RAMP zone 3","Humpback","Density",2023-11-14
"284","2023-07-20",0.000801360144599942,"RAMP zone 4","Humpback","Density",2023-11-14
"285","2023-07-21",0.0020420136030935,"RAMP zone 3","Humpback","Density",2023-11-14
"286","2023-07-21",0.000743121061157495,"RAMP zone 4","Humpback","Density",2023-11-14
"287","2023-07-22",0.00178674053242318,"RAMP zone 3","Humpback","Density",2023-11-14
"288","2023-07-22",0.000556029045221734,"RAMP zone 4","Humpback","Density",2023-11-14
"289","2023-07-23",0.00162864151093004,"RAMP zone 3","Humpback","Density",2023-11-14
"290","2023-07-23",0.00047497208945505,"RAMP zone 4","Humpback","Density",2023-11-14
"291","2023-07-24",0.00148145588696285,"RAMP zone 3","Humpback","Density",2023-11-14
"292","2023-07-24",0.000489265909850041,"RAMP zone 4","Humpback","Density",2023-11-14
"293","2023-07-25",0.0015122657474882,"RAMP zone 3","Humpback","Density",2023-11-14
"294","2023-07-25",0.00048693073503727,"RAMP zone 4","Humpback","Density",2023-11-14
"295","2023-07-26",0.00195495092484807,"RAMP zone 3","Humpback","Density",2023-11-14
"296","2023-07-26",0.000575993437156199,"RAMP zone 4","Humpback","Density",2023-11-14
"297","2023-07-27",0.00223082252128987,"RAMP zone 3","Humpback","Density",2023-11-14
"298","2023-07-27",0.000682340012282102,"RAMP zone 4","Humpback","Density",2023-11-14
"299","2023-07-28",0.002093140585156,"RAMP zone 3","Humpback","Density",2023-11-14
"300","2023-07-28",0.000639941451881722,"RAMP zone 4","Humpback","Density",2023-11-14
"301","2023-07-29",0.00200811069416535,"RAMP zone 3","Humpback","Density",2023-11-14
"302","2023-07-29",0.000606060046409995,"RAMP zone 4","Humpback","Density",2023-11-14
"303","2023-07-30",0.00190790089583545,"RAMP zone 3","Humpback","Density",2023-11-14
"304","2023-07-30",0.000604409312087868,"RAMP zone 4","Humpback","Density",2023-11-14
"305","2023-07-31",0.00174030561869117,"RAMP zone 3","Humpback","Density",2023-11-14
"306","2023-07-31",0.000544200230202897,"RAMP zone 4","Humpback","Density",2023-11-14
"307","2023-08-01",0.00140925080113951,"RAMP zone 3","Humpback","Density",2023-11-14
"308","2023-08-01",0.000413473722622097,"RAMP zone 4","Humpback","Density",2023-11-14
"309","2023-08-02",0.00145362942733371,"RAMP zone 3","Humpback","Density",2023-11-14
"310","2023-08-02",0.000485037634179429,"RAMP zone 4","Humpback","Density",2023-11-14
"311","2023-08-03",0.00148996658149369,"RAMP zone 3","Humpback","Density",2023-11-14
"312","2023-08-03",0.000456940419710286,"RAMP zone 4","Humpback","Density",2023-11-14
"313","2023-08-04",0.00154313986860581,"RAMP zone 3","Humpback","Density",2023-11-14
"314","2023-08-04",0.000459056358629101,"RAMP zone 4","Humpback","Density",2023-11-14
"315","2023-08-05",0.00160230138155745,"RAMP zone 3","Humpback","Density",2023-11-14
"316","2023-08-05",0.000550075156869977,"RAMP zone 4","Humpback","Density",2023-11-14
"317","2023-08-06",0.00174610584359497,"RAMP zone 3","Humpback","Density",2023-11-14
